codice_identificativo;codice_istat;denominazione;comune;prov;cap;Indirizzo;superficie;tot_consistenza_documenti;spese_tot;WGS84_Y;WGS84_X
1358;16233;Verdello - Biblioteca Comunale;VERDELLO;BG;24049;PIAZZA MONS. L. CHIODI ;805;39742;108337,72;45,60733707;9,63030809
1359;12125;Taino - Biblioteca Comunale;TAINO;VA;21020;PIAZZA PAJETTA 5;60;10015;5900;45,76432256;8,61512823
1360;16232;Verdellino - Biblioteca Comunale Don Lorenzo Milani;VERDELLINO;BG;24040;VIA PRINCIPE AMEDEO 53;300;29488;87610;45,60568802;9,61471456
1361;17029;Brescia - Biblioteca Comunale San Polo;BRESCIA;BS;25127;VIA TIZIANO 246;213;16041;;45,51499407;10,2387475
1362;16024;Bergamo - Biblioteca Comunale Circoscrizionale Loreto;BERGAMO;BG;24123;VIA COGHETTI 252;600;20614;;45,6921766;9,6508547
1363;17205;Zone - Biblioteca Comunale;ZONE;BS;25050;VIA CAPRIOLO ;80;8222;17386,38;45,76209269;10,11754291
1364;18024;Broni - Biblioteca Comunale;BRONI;PV;27043;VIALE MATTEOTTI 2;252;20434;71229,48;45,06481637;9,26262103
1365;17151;Pozzolengo - Biblioteca Comunale;POZZOLENGO;BS;25010;PIAZZA DON GNOCCHI 2;80;9596;31941,54;;
1366;12031;Caravate - Biblioteca Comunale;CARAVATE;VA;21032;VIA MAMELI 1;117;4026;5974,6;45,87697987;8,65018743
1367;108024;Giussano - Biblioteca Civica Don Rinaldo Beretta;GIUSSANO;MB;20034;VIA CARROCCIO 2;650;50781;237963,16;45,69907622;9,21049209
1368;15213;Solaro - Biblioteca Comunale;SOLARO;MI;20020;VIA GIUSEPPE MAZZINI 60;156;22721;135287,33;45,61648994;9,07967065
1369;18087;Marzano - Biblioteca Comunale;MARZANO;PV;27010;VIA MATTEOTTI 82;30;1800;395,74;45,24613894;9,29390668
1370;15169;Paullo - Biblioteca Comunale;PAULLO;MI;20067;PIAZZA DELLA LIBERTA 3;275;25306;135828,47;45,41675122;9,39758753
1371;16009;Ambivere - Biblioteca Comunale;AMBIVERE;BG;24030;VIA CESARE BATTISTI 5;213;9069;20912,49;45,71718118;9,54643571
1372;16024;Bergamo - Biblioteca Comunale A. Tiraboschi;BERGAMO;BG;24123;VIA SAN BERNARDINO 74;3747;129413;;45,68785599;9,66298072
1373;12060;Cunardo - Biblioteca Comunale;CUNARDO;VA;21035;VIA GIUSEPPE GARIBALDI 26;70;4572;10483,99;45,93645138;8,80287235
1374;12038;Casciago - Biblioteca Comunale;CASCIAGO;VA;21020;LARGO ALCIDE DE GASPERI 1;171;14148;23428,88;45,83495249;8,78094247
1375;16052;Caprino Bergamasco - Biblioteca Comunale;CAPRINO BERGAMASCO;BG;24030;VIA ROMA 2;117;10559;50796,61;45,74746584;9,48146698
1376;16203;Sotto il Monte Giovanni XXIII - Biblioteca Comunale;SOTTO IL MONTE GIOVANNI XXIII;BG;24039;PIAZZA GIOVANNI PAOLO II ;382;11845;44453,91;45,70591652;9,49868059
1377;98040;Montanaso Lombardo - Biblioteca Comunale;MONTANASO LOMBARDO;LO;26836;VIA GIUSEPPE GARIBALDI 28;200;8148;21650,08;45,33545244;9,46818026
1378;16024;Bergamo - Biblioteca della Montagna del Club Alpino Italiano;BERGAMO;BG;24123;VIA PIZZO DELLA PRESOLANA 15;200;18645;2048;45,69736142;9,69859942
1379;16013;Arzago d'Adda - Biblioteca Comunale;ARZAGO D'ADDA;BG;24040;VIA ALBERICCI 13;162;7030;23471,52;45,48093189;9,56291251
1380;16081;Comun Nuovo - Biblioteca Comunale;COMUN NUOVO;BG;24040;PIAZZA DE GASPERI 10;151;9394;32552,66;45,62246367;9,66145717
1381;16223;Valbondione - Biblioteca Comunale;VALBONDIONE;BG;24020;VIA SAN LORENZO 31;100;5775;17653,31;46,03445678;10,00525128
1382;20067;Villa Poma - Biblioteca Comunale;VILLA POMA;MN;46020;VIA ROMA SUD 13;180;7015;28828;44,99795663;11,1138096
1383;17014;Bedizzole - Biblioteca Comunale Primo Levi;BEDIZZOLE;BS;25081;VIA ALCIDE DE GASPERI 2 ;734;26352;133896,96;45,50712425;10,42364166
1384;16155;Paladina - Biblioteca Comunale;PALADINA;BG;24030;VIA MARIE CURIE 2;200;9127;47601,59;45,70347;9,6045106
1385;19033;Corte de' Frati - Biblioteca Comunale UCL Oglio - Ciria;CORTE DE' FRATI;CR;26010;VIA CESARE BATTISTI 3;87;3585;3391,35;45,21916609;10,09770623
1386;17206;Piancogno - Biblioteca Comunale;PIANCOGNO;BS;25052;VIALE ROMA 5;275;3845;9516,98;45,93538833;10,24448097
1387;13035;Cabiate - Biblioteca Comunale;CABIATE;CO;22060;VIA BATTISTI ;998;23666;83378,37;45,67752445;9,17016845
1388;12013;Besozzo - Biblioteca Comunale;BESOZZO;VA;21023;VIA GIUSEPPE MAZZINI 10;20;168;3331,8;45,84811776;8,66957236
1389;12133;Varese - Biblioteca Comunale dei Ragazzi;VARESE;VA;21100;VIA CAIROLI 16;180;21242;37984,53;45,8214059;8,83461535
1390;13189;Porlezza - Biblioteca Comunale;PORLEZZA;CO;22018;VIA GIUSEPPE GARIBALDI 81;162;8659;13477,32;46,03695549;9,11970299
1391;17120;Nuvolera - Biblioteca Comunale;NUVOLERA;BS;25080;PIAZZA GENERALE SOLDO 1;176;19334;55934;45,53288435;10,37010295
1392;12119;Saronno - Biblioteca Civica;SARONNO;VA;21047;VIALE SANTUARIO 2;1151;97248;383310,24;45,62637397;9,02503601
1393;97080;Torre de' Busi - Biblioteca Comunale;TORRE DE' BUSI;LC;23806; P.ZZA MUNICIPIO ;120;7409;11260;45,77452187;9,4799607
1394;19112;Vailate - Biblioteca Comunale;VAILATE;CR;26019;VIA DANTE ALIGHIERI 7;262;9669;31660;45,4627525;9,60488811
1395;16073;Chiuduno - Biblioteca Comunale;CHIUDUNO;BG;24060;VIA PARCO RIMEMBRANZE 6;913;23295;61095,77;45,65197189;9,85433548
1396;16108;Gandino - Biblioteca Comunale;GANDINO;BG;24024;PIAZZA VITTORIO VENETO 9;545;34647;104594,74;45,81129662;9,90333839
1397;20021;Curtatone - Biblioteca Comunale;CURTATONE;MN;46010;PIAZZA CORTE SPAGNOLA 3;175;12236;52487,16;45,13207893;10,72613936
1398;97090;Viganò - Biblioteca Comunale;VIGANA;LC;23897;  ;80;10187;21468,2;;
1399;16237;Vigolo - Biblioteca Comunale;VIGOLO;BG;24060;VIA ROMA 2;57;2482;4486,65;45,71614276;10,02262028
1400;17022;Borno - Biblioteca Comunale;BORNO;BS;25042;PIAZZA CADUTI 1;165;7408;9543,63;45,94656651;10,20581201
1401;14037;Livigno - Biblioteca Comunale;LIVIGNO;SO;23030;PLAZAL DALI SKOLA 25;350;38080;144268,51;;
1402;16135;Misano di Gera d'Adda - Biblioteca Comunale;MISANO DI GERA D'ADDA;BG;24040;PIAZZA GIOVANI PER UN MONDO UNITO ;160;10717;16384;45,46733164;9,62234122
1403;98018;Cervignano d'Adda - Biblioteca Comunale;CERVIGNANO D'ADDA;LO;26832;PIAZZA MUNICIPIO 1;71;4776;5645;45,37282874;9,4244056
1404;15074;Cesano Boscone - Biblioteca Comunale;CESANO BOSCONE;MI;20090;VIA DANTE ALIGHIERI 47;520;42939;186228,9;45,44736959;9,09285976
1405;15105;Garbagnate Milanese - Biblioteca Comunale - Sede decentrata di Bariana;GARBAGNATE MILANESE;MI;20024;VIA STELVIO 28;110;3665;11950;45,57490224;9,06103947
1406;12026;Busto Arsizio - Biblioteca Comunale;BUSTO ARSIZIO;VA;21052;VIA MARLIANI 7;2355;;;;
1407;17158;Puegnago sul Garda - Biblioteca Comunale;PUEGNAGO SUL GARDA;BS;25080;VIA PROVINCIALE 2;100;10712;22189,2;45,56909;10,5147354
1408;15086;Cormano - Biblioteca Comunale;CORMANO;MI;20032;VIA EDISON 8;762;30540;195820,35;45,54754145;9,16619841
1409;15146;Milano - Biblioteca Comunale Rionale Vigentina;MILANO;MI;20131;CORSO DI PORTA VIGENTINA 15;260;20017;;45,45440009;9,1958777
1410;16024;Bergamo - Biblioteca Comunale Circoscrizionale G.Gavazzeni;BERGAMO;BG;24123;PIAZZA MERCATO DELLE SCARPE ;265;14035;;45,70301748;9,66505513
1411;15182;Rho - Biblioteca Comunale;RHO;MI;20017;CORSO EUROPA 291;1987;63759;582935,42;45,53357243;9,03056868
1412;16244;Zandobbio - Biblioteca Comunale;ZANDOBBIO;BG;24060;VIA ORTI 13;80;11613;29052,26;45,68780866;9,85517512
1413;13251;Colverde - Biblioteca Comunale - fraz. Drezzo;COLVERDE;CO;22041;PIAZZA GIANFRANCO MIGLIO 10;310;16513;;45,81510075;8,99586223
1414;15184;Robecco sul Naviglio - Biblioteca Comunale;ROBECCO SUL NAVIGLIO;MI;20087;VIA MATTEOTTI 37;140;13476;40161,5;45,43687061;8,88928038
1415;16208;Strozza - Biblioteca Comunale;STROZZA;BG;24030;VIA ROMA 7;60;6339;944,65;45,77487708;9,57650731
1416;12085;Jerago con Orago - Biblioteca Comunale;JERAGO CON ORAGO;VA;21040;VIA RIMEMBRANZE 8;190;13988;32606,6;45,70430385;8,79460685
1417;15041;Busto Garolfo - Biblioteca Comunale;BUSTO GAROLFO;MI;20020;VIA MAGENTA 25;320;21197;80369,47;45,54427233;8,8852298
1418;16074;Cisano Bergamasco - Biblioteca Comunale;CISANO BERGAMASCO;BG;24034;VIA SAN DOMENICO SAVIO N.3 ;381;24065;54929;45,73853429;9,47841868
1419;14046;Novate Mezzola - Biblioteca Comunale;NOVATE MEZZOLA;SO;23025;PIAZZA EUROPA 1;62;4895;34094;46,22098567;9,44805218
1420;16172;Pontirolo Nuovo - Biblioteca Comunale;PONTIROLO NUOVO;BG;24040;VIA MERINI 6;253;24472;59182,84;45,57004021;9,56695396
1421;15211;Settimo Milanese - Biblioteca Comunale;SETTIMO MILANESE;MI;20019;VIA GRANDI 10;793;29273;219965,86;45,48649824;9,0558885
1422;16149;Onore - Biblioteca Comunale;ONORE;BG;24020;VIA SANT'ANTONIO 96;619;15150;51619,58;45,84313;10,0116267
1423;15146;Milano - Biblioteca Comunale Rionale Quarto Oggiaro;MILANO;MI;20131;VIA OTRANTO ANG. VIA CARBONIA ;608;31593;;45,51491814;9,13102082
1424;15146;Milano - Biblioteca Comunale Rionale Accursio;MILANO;MI;20131;PIAZZALE ACCURSIO 5;720;1192;;45,49167668;9,14607891
1425;108016;Carnate - Biblioteca Comunale;CARNATE;MB;20040;VIA ITALIA ;424;22727;73406;45,64913248;9,38036191
1426;12120;Sesto Calende - Biblioteca Comunale;SESTO CALENDE;VA;21018;PIAZZA GIUSEPPE MAZZINI 2;580;54329;93383,41;45,72431307;8,63149942
1427;12105;Morazzone - Biblioteca Comunale;MORAZZONE;VA;21040;VIA XXVI AGOSTO 6;200;13178;27717,6;45,7654477;8,83245414
1428;17029;Brescia - Biblioteca dell'ITCS Abba-Ballini;BRESCIA;BS;25127;VIA TIRANDI 3;578;16690;13845,7;45,56080027;10,21969309
1429;19002;Agnadello - Biblioteca Comunale;AGNADELLO;CR;26020;VIA MARCONI 6;84;7984;19919,63;45,44553937;9,55681389
1430;16081;Comun Nuovo - Biblioteca Comunale;COMUN NUOVO;BG;24040;PIAZZA DE GASPERI 10;151;9394;32552,66;45,62246367;9,66145717
1431;98044;Ossago Lodigiano - Biblioteca Comunale;OSSAGO LODIGIANO;LO;26816;VIA ROMA 1;70;6735;5106,02;45,24385674;9,53712325
1432;19076;Pizzighettone - Biblioteca Comunale;PIZZIGHETTONE;CR;26026;VIA GIUSEPPE GARIBALDI 18;150;17356;64457,16;45,18616743;9,78131009
1433;12043;Castello Cabiaglio - Biblioteca Comunale;CASTELLO CABIAGLIO;VA;21030;VIA ASILO 13;35;5807;174,6;45,89306376;8,75726764
1434;108053;Cornate d'Adda - Biblioteca Comunale;CORNATE D'ADDA;MB;20040;VIA ALESSANDRO MANZONI 2;199;38066;105368;45,63156736;9,47159546
1435;16074;Cisano Bergamasco - Biblioteca Comunale;CISANO BERGAMASCO;BG;24034;VIA SAN DOMENICO SAVIO N.3 ;381;24065;54929;45,73853429;9,47841868
1436;17038;Capriolo - Biblioteca Comunale;CAPRIOLO;BS;25031;VIA VITTORIO EMANUELE ;498;37572;101035,66;45,63560636;9,93381093
1437;17071;Fiesse - Biblioteca Comunale;FIESSE;BS;25020;VIA ANTONIO GRAMSCI 1;63;9151;14867,05;45,23210636;10,32125723
1438;20030;Mantova - Centro di lettura Lunetta Frassino;MANTOVA;MN;46100;VIALE VENETO 31;100;9976;5000;45,16169205;10,82376023
1439;17149;Pontevico - Biblioteca Comunale;PONTEVICO;BS;25026;PIAZZA MAESTA 1;292;27785;71137,01;45,28423;10,0905151
1440;16086;Costa Volpino - Biblioteca Comunale;COSTA VOLPINO;BG;24062;VIA SANT'ANTONIO 8;250;20187;95868,4;45,82923412;10,09357982
1441;12133;Varese - Biblioteca Centro Studi Gulliver;VARESE;VA;21100;VIA ALBANI 91;25;2780;0;45,83405954;8,83010399
1442;20025;Gazzuolo - Biblioteca Comunale;GAZZUOLO;MN;46010;VIA ROMA 19;167;9421;27043,37;45,06919486;10,5833332
1443;17061;Concesio - Biblioteca Comunale;CONCESIO;BS;25062;VIA E. MATTEI 99;790;53194;192655,04;45,60370236;10,22223342
1444;15159;Opera - Biblioteca Comunale;OPERA;MI;20090;VIA ANTONIO GRAMSCI 21 ;1150;38173;347773;45,3725785;9,2090958
1445;97056;Nibionno - Biblioteca Comunale Nando Maggioni;NIBIONNO;LC;23895;VIA FIUME 2;300;11936;31260,41;45,75338716;9,26298919
1446;15146;Milano - Biblioteca Comunale Rionale Calvairate;MILANO;MI;20131;VIA CICERI VISCONTI 1;850;40726;;45,4557879;9,22033093
1447;13053;Casnate con Bernate - Biblioteca Comunale;CASNATE CON BERNATE;CO;22070;PIAZZA SAN CARLO 1;220;24635;41427,71;45,75686981;9,07435071
1448;97072;Rogeno - Biblioteca Comunale;ROGENO;LC;23849;PIAZZA VITTORIO EMANUELE II 2;100;13175;24536,88;45,78747099;9,27317207
1449;13152;Moltrasio - Biblioteca Comunale Davide Del Vecchio;MOLTRASIO;CO;22010;PIAZZA SAN MARTINO 1;140;14747;27103,05;45,86174361;9,09873495
1450;20014;Castel d'Ario - Biblioteca Comunale;CASTEL D'ARIO;MN;46033;PIAZZA CASTELLO ;147;9428;18272,12;45,19058113;10,97633614
1451;16158;Parre - Biblioteca Comunale;PARRE;BG;24020;VIA ROMA 12;320;11529;35432,74;45,87646162;9,89062641
1452;17029;Brescia - Biblioteca del Liceo Classico Statale Arnaldo;BRESCIA;BS;25127;CORSO MAGENTA 56;198;13900;16814,89;45,5357733;10,22761295
1453;19015;Capralba - Biblioteca Comunale;CAPRALBA;CR;26010;VIA PIAVE 2;80;10686;31473,49;45,44469692;9,64373697
1454;12039;Casorate Sempione - Biblioteca Comunale;CASORATE SEMPIONE;VA;21011;VIA DE AMICIS 3;300;18289;30025,13;45,6717698;8,74007651
1455;15010;Arluno - Biblioteca Comunale;ARLUNO;MI;20010;VIA VILLORESI 20;200;31919;89342,84;45,5068336;8,9464839
1456;12078;Gorla Maggiore - Biblioteca Comunale;GORLA MAGGIORE;VA;21050;PIAZZA MARTIRI 19;610;33222;67326,52;45,66429488;8,89128633
1457;15019;Bernate Ticino - Biblioteca Comunale;BERNATE TICINO;MI;20010;VIA ROMA 32;75;12152;19075,1;45,48000682;8,81655817
1458;17029;Brescia - Biblioteca dell'Istituto Cesare Arici;BRESCIA;BS;25124;VIA TRIESTE 17;100;11043;16423,03;45,53738215;10,22498823
1459;16130;Luzzana - Biblioteca Unione Media Valle Cavallina;LUZZANA;BG;24069;VIA CASTELLO 1;110;7991;29082,97;45,71649569;9,88185597
1460;19029;Chieve - Biblioteca Comunale;CHIEVE;CR;26010;VIA SAN GIORGIO 28;46;5435;6734,31;45,33843461;9,6147738
1461;16219;Treviglio - Biblioteca Comunale;TREVIGLIO;BG;24047;VICOLO BICETTI 11;2133;73546;511667,53;45,52231148;9,59345525
1462;16024;Bergamo - Biblioteca del Centro Studi Settore Politiche Sociali e Salute della Provincia di Bergamo;BERGAMO;BG;24123;VIA BORGO SANTA CATERINA 19;70;2958;;45,70473114;9,67998296
1463;18056;Corteolona - Biblioteca Comunale;CORTEOLONA;PV;27014;VIA GIUSEPPE GARIBALDI 17;128;10165;9443,4;45,15643811;9,36812505
1464;19031;Cingia de' Botti - Biblioteca Comunale;CINGIA DE' BOTTI;CR;26042;VIA GIUSEPPINA 79;120;6953;11102,5;45,08379963;10,28189323
1465;17029;Brescia - Biblioteca Provinciale specializzata La Vetrina;BRESCIA;BS;25127;VIA CASTELLINI 7;135;57220;59034,94;45,53404159;10,23579198
1466;97049;Missaglia - Biblioteca Comunale Francesco Cherubini;MISSAGLIA;LC;23873;VIA MERLINI 2;130;27801;83766;45,70839613;9,33435843
1467;15014;Basiano - Biblioteca Comunale Unione dei Comuni di Basiano e Masate;BASIANO;MI;20060;VIA ROMA 11;52;7923;96729;45,57338324;9,46938685
1468;16128;Lovere - Biblioteca Civica 13 Martiri;LOVERE;BG;24065;VIA DEL CANTIERE ;900;32553;198220,15;45,80796934;10,06812542
1469;20052;Roncoferraro - Biblioteca Comunale;RONCOFERRARO;MN;46037;VIA ROMA 37;181;12043;41159,67;45,13376678;10,95340871
1470;15122;Liscate - Biblioteca Comunale;LISCATE;MI;20060;VIA VIOTTI 2;185;12576;33865,78;45,48089132;9,40937614
1471;17040;Castegnato - Biblioteca Comunale;CASTEGNATO;BS;25045;VIA MARCONI 2;330;36462;80577;45,56483529;10,11572306
1472;20030;Mantova - Centro di lettura Borgochiesanuova;MANTOVA;MN;46100;VIALE EUROPA 31;70;7918;5000;45,15047188;10,76534346
1473;15242;Vimodrone - Biblioteca Comunale Riccardo Bacchelli;VIMODRONE;MI;20090;VIA CESARE BATTISTI 29;1200;29708;219613;45,51459425;9,28717895
1474;15146;Milano - Biblioteca d'Arte;MILANO;MI;20131;CASTELLO SFORZESCO ;673;99799;62906;45,46631337;9,09126462
1475;98010;Casalpusterlengo - Biblioteca Comunale  Mediateca Provinciale Lodigiana;CASALPUSTERLENGO;LO;26841;PIAZZETTA PUSTERLA 7;1254;;;;
1476;98042;Orio Litta - Biblioteca Comunale;ORIO LITTA;LO;26863;PIAZZA ALDO MORO 2;60;4981;3278,8;45,15706199;9,55671147
1477;16146;Oltre il Colle - Biblioteca Comunale;OLTRE IL COLLE;BG;24013;PIAZZA MONS. BASILIO BELOTTI 212;100;2609;3101,4;45,89226461;9,76811759
1478;16164;Piazza Brembana - Biblioteca Comunale;PIAZZA BREMBANA;BG;24014;VIA ROMA 12;300;16373;34414,95;45,94507485;9,67517502
1479;18078;Landriano - Biblioteca Comunale;LANDRIANO;PV;27015;VIA GIUSEPPE VERDI ;152;14325;17518,23;45,31159069;9,25906193
1480;15012;Bareggio - Biblioteca Comunale;BAREGGIO;MI;20010;VIA MARIETTI 4;300;33407;186153,86;45,47608132;8,99306844
1481;15082;Colturano - Biblioteca Comunale;COLTURANO;MI;20060;VIA MUNICIPIO 1;75;5465;11933,92;45,3809588;9,3477804
1482;97030;Dervio - Biblioteca Comunale;DERVIO;LC;23824;PIAZZA 04-nov 1;373;16175;30265,38;46,08867216;9,31089651
1483;17053;Cigole - Biblioteca Comunale;CIGOLE;BS;25020;VIA ROMA 19;100;6331;17333,08;45,3092163;10,19334929
1484;20035;Moglia - Biblioteca Comunale;MOGLIA;MN;46024;VIA GIULIO ROMANO 5;218;19863;50734,71;44,93396023;10,91281727
1485;97039;Imbersago - Biblioteca Comunale Einaudi;IMBERSAGO;LC;23898;VIA CAVOUR ;140;9057;18367,37;45,70461353;9,44495318
1486;15146;Milano - Biblioteca Comunale Rionale Sicilia;MILANO;MI;20131;VIA SACCO 14;250;21188;;45,5205479;9,20916038
1487;108012;Brugherio - Biblioteca Civica;BRUGHERIO;MB;20047;VIA ITALIA 27;1992;106633;801320,37;45,55159324;9,30238035
1488;15243;Vittuone - Biblioteca Comunale;VITTUONE;MI;20010;VIA OLOF PALME 7;216;23031;58349,8;45,48532425;8,95559819
1489;97060;Oliveto Lario - Biblioteca Comunale;OLIVETO LARIO;LC;23865;PIAZZA ROMA 2;87;6408;11550,8;45,93088837;9,2846802
1490;14070;Tresivio - Biblioteca Comunale;TRESIVIO;SO;23020;PIAZZA SS. PIETRO E PAOLO 1;170;8346;9170;46,17593893;9,94392198
1491;15097;Cusago - Biblioteca Comunale;CUSAGO;MI;20090;VIA LIBERTA 3;128;9706;21353,4;45,4469164;9,03405325
1492;16064;Castione della Presolana - Biblioteca Comunale;CASTIONE DELLA PRESOLANA;BG;24020;VIA MANZONI 18;366;27389;64883,55;45,90969183;10,03801899
1493;14005;Ardenno - Biblioteca Comunale;ARDENNO;SO;23011;VIA LIBERTA 11;150;8393;24796,94;46,16958089;9,65048073
1494;15170;Pero - Biblioteca Comunale - Sede decentrata Punto Pero;PERO;MI;20016;VIA SEMPIONE 70;100;6205;126780;45,50969277;9,0883762
1495;12051;Cittiglio - Biblioteca Comunale;CITTIGLIO;VA;21033;VIA ALLE SCUOLE 10;141;9735;23010;45,89680635;8,66474796
1496;16024;Bergamo - Biblioteca Ufficio Documentazione Beni Culturali;BERGAMO;BG;24123;VIA BORGO SANTA CATERINA 19;100;7773;15650;45,70473114;9,67998296
1497;15044;Cambiago - Biblioteca Comunale;CAMBIAGO;MI;20040;VIA AI CAMPI 5;100;19360;59998;45,57405169;9,42469009
1498;14061;Sondrio - Biblioteca Civica Pio Rajna;SONDRIO;SO;23100;VIA IV NOVEMBRE 20;1800;149472;290549,25;46,17160388;9,87614519
1499;17104;Marcheno - Biblioteca Comunale Armando Ricci;MARCHENO;BS;25060;VIA ZANARDELLI 111;75;23347;36368,68;45,7057945;10,2136143
1500;18068;Gambolò - Biblioteca Comunale;GAMBOLA;PV;27025;PIAZZA CASTELLO ;150;8521;62789,53;45,2566489;8,85939675
1501;16114;Gorlago - Biblioteca Comunale;GORLAGO;BG;24060;PIAZZA MARCONI 1;400;14889;36392,9;45,67557482;9,82827939
1502;19049;Gombito - Biblioteca Comunale;GOMBITO;CR;26020;PIAZZA ROMA 1;101;6261;4206,96;45,26117533;9,73029824
1503;12123;Somma Lombardo - Biblioteca Comunale Giuseppina Aliverti;SOMMA LOMBARDO;VA;21019;VIA MARCONI 2;385;25000;183718,29;45,68119453;8,71070637
1504;97010;Brivio - Biblioteca Comunale;BRIVIO;LC;23883;VIA VITTORIO EMANUELE II N. 25 ;437;23576;75982,12;45,74153897;9,44783365
1505;15087;Cornaredo - Biblioteca Comunale - Sede decentrata di San Pietro all'Olmo;CORNAREDO;MI;20010;PIAZZA DELLA CHIESA VECCHIA 4;208;7804;33200;45,48702912;9,01197074
1506;16004;Albino - Biblioteca Comunale;ALBINO;BG;24021;VIA GIUSEPPE MAZZINI 68;2146;95030;320131,52;45,75920413;9,79518043
1507;12079;Gorla Minore - Biblioteca Comunale;GORLA MINORE;VA;21055;VIALE VITTORIO VENETO 2;480;36722;69251;45,6417339;8,8994144
1508;12116;Ranco - Biblioteca Comunale A. Senn;RANCO;VA;21020;PIAZZA PARROCCHIALE 4;80;6381;391,5;45,79716335;8,57115758
1509;108006;Bellusco - Biblioteca Comunale;BELLUSCO;MB;20040;CORTE DEI FRATI ;270;26828;68569;;
1510;12138;Vergiate - Biblioteca Comunale;VERGIATE;VA;21029;PIAZZA GIACOMO MATTEOTTI 25;440;27011;66250,1;45,74364926;8,70276389
1511;16203;Sotto il Monte Giovanni XXIII - Biblioteca Comunale;SOTTO IL MONTE GIOVANNI XXIII;BG;24039;PIAZZA GIOVANNI PAOLO II ;382;11845;44453,91;45,70591652;9,49868059
1512;13097;Eupilio - Biblioteca Comunale;EUPILIO;CO;22030;VIA STRAMBIO 9;87;4441;8386,99;45,81505916;9,26286234
1513;12042;Castellanza - Biblioteca Comunale;CASTELLANZA;VA;21053;PIAZZA CASTEGNATE 2;750;46172;250621,26;45,61172823;8,90345028
1514;14071;Valdidentro - Biblioteca Comunale;VALDIDENTRO;SO;23038;PIAZZA IV Novembre 1;242;24196;72929,35;46,48905784;10,29562205
1515;20047;Quistello - Biblioteca Comunale;QUISTELLO;MN;46026;VIA CESARE BATTISTI 44;180;25214;93900,98;45,00773821;10,98024452
1516;12005;Arsago Seprio - Biblioteca Comunale;ARSAGO SEPRIO;VA;21010;VIA CONCORDIA ;100;11799;34800,07;45,68898327;8,73433239
1517;17170;Salò - Biblioteca del Centro Documentazione Repubblica Sociale Italiana;SALA;BS;25087;VIA FANTONI 49;120;6633;1155,46;;
1518;12042;Castellanza - Biblioteca Comunale;CASTELLANZA;VA;21053;PIAZZA CASTEGNATE 2;750;46172;250621,26;45,61172823;8,90345028
1519;97078;Suello - Biblioteca Comunale;SUELLO;LC;23867;VIA MAGGIORE 12;150;5863;9522,61;45,81926403;9,3096945
1520;16040;Brignano Gera d'Adda - Biblioteca Comunale;BRIGNANO GERA D'ADDA;BG;24053;VIA VITTORIO EMANUELE II 51;120;15800;61877,74;45,54361693;9,64968877
1521;17092;Lonato - Biblioteca Comunale;LONATO DEL GARDA;BS;25017;VIA ZAMBELLI 22;80;34786;155545,99;45,45900921;10,48561007
1522;16222;Urgnano - Biblioteca Comunale;URGNANO;BG;24059;PIAZZA LIBERTA 227;330;24046;46095,9;45,55348;9,6951416
1523;14072;Valdisotto - Biblioteca Comunale;VALDISOTTO;SO;23030;VIA ROMA 172;152;16324;47647,96;46,46244737;10,34591034
1524;108023;Desio - Biblioteca Comunale;DESIO;MB;20033;VIA CAVALIERI DI VITTORIO VENETO 2;1875;80002;446759,83;45,62201477;9,20497473
1525;15118;Legnano - Biblioteca Comunale;LEGNANO;MI;20025;VIA CAVOUR 3;527;59972;488720,22;45,59992563;8,91371391
1526;13044;Carate Urio - Biblioteca Comunale;CARATE URIO;CO;22010;VIA REGINA 86;57;2314;12298;45,87346514;9,12788651
1527;12115;Rancio Valcuvia - Biblioteca Comunale;RANCIO VALCUVIA;VA;21030;VIA IV NOVEMBRE 8;100;5230;3940,6;45,91608696;8,77046133
1528;13075;Como - Biblioteca del Liceo Classico;COMO;CO;22100;VIA CESARE CANTA 57;200;23379;500;45,80714047;9,08492282
1529;16047;Calvenzano - Biblioteca Comunale;CALVENZANO;BG;24040;VIA LOCATELLI 25;210;9846;42976,55;45,4945105;9,60124949
1530;20003;Bagnolo San Vito - Biblioteca Comunale;BAGNOLO SAN VITO;MN;46031;VIA CAVOUR 28;52;5370;21624,54;45,09348583;10,88208041
